1100100087862,11/29/16,AM,DB
1100100087847,11/29/16,AM,DB
1100100087664,11/29/16,AM,DB
1100100074514,11/30/16,AM,DB
1100100087383,11/30/16,AM,DB
1100100087748,11/30/16,AM,DB
1100100087664,11/30/16,AM,DB
1100100087938,11/30/16,AM,DB
1100100087565,11/30/16,AM,DB
1100100087375,11/30/16,AM,DB
1100100087532,11/30/16,AM,DB
1100100087847,11/30/16,AM,DB
1100100087466,11/30/16,AM,DB
1100100087490,11/30/16,AM,DB
1100100087722,11/30/16,AM,DB
1100100086740,11/30/16,AM,DB
1100100087763,11/30/16,AM,DB
1100100087409,11/30/16,AM,DB
1100100087359,11/30/16,AM,DB
1100100074514,12/01/16,AM,DB
1100100087565,12/01/16,AM,DB
1100100087383,12/01/16,AM,DB
1100100087938,12/01/16,AM,DB
1100100086740,12/01/16,AM,DB
1100100087532,12/01/16,AM,DB
1100100087722,12/01/16,AM,DB
1100100087847,12/01/16,AM,DB
1100100087763,12/01/16,AM,DB
1100100087466,12/01/16,AM,DB
1100100087359,12/01/16,AM,DB
1100100087748,12/01/16,AM,DB
1100100087649,12/01/16,AM,DB
1100100087375,12/01/16,AM,DB
1100100087664,12/01/16,AM,DB
1100100087748,12/02/16,AM,DB
1100100087375,12/02/16,AM,DB
1100100086740,12/02/16,AM,DB
1100100087763,12/02/16,AM,DB
1100100087409,12/02/16,AM,DB
1100100087342,12/02/16,AM,DB
1100100087334,12/02/16,AM,DB
1100100087771,12/02/16,AM,DB
1100100087664,12/02/16,AM,DB
1100100087649,12/02/16,AM,DB
1100100087722,12/02/16,AM,DB
1100100087862,12/02/16,AM,DB
1100100087938,12/02/16,AM,DB
1100100087359,12/02/16,AM,DB
1100100087805,12/02/16,AM,DB
1100100074514,12/03/16,AM,DB
1100100087383,12/03/16,AM,DB
1100100087748,12/03/16,AM,DB
1100100087540,12/03/16,AM,DB
1100100085593,12/03/16,AM,DB
1100100087771,12/03/16,AM,DB
1100100087565,12/03/16,AM,DB
1100100085783,12/03/16,AM,DB
1100100087391,12/03/16,AM,DB
1100100087847,12/03/16,AM,DB
1100100087730,12/03/16,AM,DB
1100100087375,12/03/16,AM,DB
1100100087706,12/03/16,AM,DB
1100100087466,12/03/16,AM,DB
1100100088076,12/03/16,AM,DB
1100100087763,12/03/16,AM,DB
1100100087532,12/03/16,AM,DB
1100100088092,12/03/16,AM,DB
1100100088118,12/03/16,AM,DB
1100100087557,12/03/16,AM,DB
1100100087755,12/03/16,AM,DB
1100100087474,12/03/16,AM,DB
1100100087938,12/03/16,AM,DB
1100100087425,12/03/16,AM,DB
1100100087722,12/03/16,AM,DB
1100100087417,12/03/16,AM,DB
1100100087672,12/03/16,AM,DB
1100100088001,12/03/16,AM,DB
1100100087805,12/03/16,AM,DB
1100100087862,12/03/16,AM,DB
1100100087649,12/03/16,AM,DB
1100100087359,12/03/16,AM,DB
1100100087953,12/03/16,AM,DB
1100100087516,12/03/16,AM,DB
1100100087664,12/03/16,AM,DB
1100100087599,12/03/16,AM,DB
1100100074514,12/05/16,AM,DB
1100100087433,12/05/16,AM,DB
1100100087441,12/05/16,AM,DB
1100100083440,12/05/16,AM,DB
1100100087383,12/05/16,AM,DB
1100100087839,12/05/16,AM,DB
1100100087920,12/05/16,AM,DB
1100100087870,12/05/16,AM,DB
1100100087748,12/05/16,AM,DB
1100100087672,12/05/16,AM,DB
1100100087466,12/05/16,AM,DB
1100100087417,12/05/16,AM,DB
1100100087425,12/05/16,AM,DB
1100100087375,12/05/16,AM,DB
1100100087326,12/05/16,AM,DB
1100100087763,12/05/16,AM,DB
1100100087706,12/05/16,AM,DB
1100100087730,12/05/16,AM,DB
1100100087664,12/05/16,AM,DB
1100100087714,12/05/16,AM,DB
1100100087938,12/05/16,AM,DB
1100100087565,12/05/16,AM,DB
1100100087359,12/05/16,AM,DB
1100100087391,12/05/16,AM,DB
1100100087755,12/05/16,AM,DB
1100100087862,12/05/16,AM,DB
1100100087532,12/05/16,AM,DB
1100100088076,12/05/16,AM,DB
1100100087409,12/05/16,AM,DB
1100100085783,12/05/16,AM,DB
1100100087847,12/05/16,AM,DB
1100100087722,12/05/16,AM,DB
1100100087953,12/05/16,AM,DB
1100100087540,12/05/16,AM,DB
1100100087771,12/05/16,AM,DB
1100100085593,12/05/16,AM,DB
1100100074514,12/06/16,AM,DB
1100100072401,12/06/16,AM,DB
1100100088076,12/06/16,AM,DB
1100100087383,12/06/16,AM,DB
1100100087433,12/06/16,AM,DB
1100100087441,12/06/16,AM,DB
1100100087730,12/06/16,AM,DB
1100100087706,12/06/16,AM,DB
1100100087490,12/06/16,AM,DB
1100100087755,12/06/16,AM,DB
1100100087565,12/06/16,AM,DB
1100100087623,12/06/16,AM,DB
1100100087409,12/06/16,AM,DB
1100100087763,12/06/16,AM,DB
1100100087847,12/06/16,AM,DB
1100100087540,12/06/16,AM,DB
1100100087920,12/06/16,AM,DB
1100100087326,12/06/16,AM,DB
1100100087557,12/06/16,AM,DB
1100100088050,12/06/16,AM,DB
1100100087391,12/06/16,AM,DB
1100100087839,12/06/16,AM,DB
1100100087649,12/06/16,AM,DB
1100100087698,12/06/16,AM,DB
1100100087771,12/06/16,AM,DB
1100100087425,12/06/16,AM,DB
1100100087417,12/06/16,AM,DB
1100100087532,12/06/16,AM,DB
1100100087748,12/06/16,AM,DB
1100100087938,12/06/16,AM,DB
1100100087805,12/06/16,AM,DB
1100100087664,12/06/16,AM,DB
1100100085783,12/06/16,AM,DB
1100100087524,12/06/16,AM,DB
1100100082780,12/06/16,AM,DB
1100100087722,12/06/16,AM,DB
1100100087896,12/06/16,AM,DB
1100100087862,12/06/16,AM,DB
1100100087516,12/06/16,AM,DB
1100100087375,12/06/16,AM,DB
1100100087359,12/06/16,AM,DB
1100100087946,12/06/16,AM,DB
1100100087631,12/06/16,AM,DB
1100100087581,12/06/16,AM,DB
1100100088001,12/06/16,AM,DB
1100100074514,12/07/16,AM,DB
1100100087839,12/07/16,AM,DB
1100100087847,12/07/16,AM,DB
1100100087730,12/07/16,AM,DB
1100100087441,12/07/16,AM,DB
1100100087755,12/07/16,AM,DB
1100100087748,12/07/16,AM,DB
1100100087920,12/07/16,AM,DB
1100100087391,12/07/16,AM,DB
1100100087706,12/07/16,AM,DB
1100100087557,12/07/16,AM,DB
1100100087490,12/07/16,AM,DB
1100100087474,12/07/16,AM,DB
1100100088076,12/07/16,AM,DB
1100100087565,12/07/16,AM,DB
1100100083440,12/07/16,AM,DB
1100100087771,12/07/16,AM,DB
1100100087466,12/07/16,AM,DB
1100100087417,12/07/16,AM,DB
1100100082780,12/07/16,AM,DB
1100100087524,12/07/16,AM,DB
1100100087938,12/07/16,AM,DB
1100100087326,12/07/16,AM,DB
1100100087375,12/07/16,AM,DB
1100100087763,12/07/16,AM,DB
1100100087409,12/07/16,AM,DB
1100100087359,12/07/16,AM,DB
1100100087672,12/07/16,AM,DB
1100100087862,12/07/16,AM,DB
1100100087516,12/07/16,AM,DB
1100100088050,12/07/16,AM,DB
1100100088001,12/07/16,AM,DB
1100100087805,12/07/16,AM,DB
1100100087599,12/07/16,AM,DB
1100100087664,12/07/16,AM,DB
1100100072401,12/07/16,AM,DB
1100100087896,12/07/16,AM,DB
1100100087946,12/07/16,AM,DB
1100100087532,12/07/16,AM,DB
1100100087615,12/07/16,AM,DB
1100100085817,12/07/16,AM,DB
1100100087540,12/07/16,AM,DB
1100100087425,12/07/16,AM,DB
1100100074514,12/08/16,AM,DB
1100100087748,12/08/16,AM,DB
1100100087441,12/08/16,AM,DB
1100100087433,12/08/16,AM,DB
1100100087383,12/08/16,AM,DB
1100100087722,12/08/16,AM,DB
1100100087672,12/08/16,AM,DB
1100100087474,12/08/16,AM,DB
1100100087490,12/08/16,AM,DB
1100100087524,12/08/16,AM,DB
1100100082780,12/08/16,AM,DB
1100100087466,12/08/16,AM,DB
1100100087771,12/08/16,AM,DB
1100100087920,12/08/16,AM,DB
1100100086740,12/08/16,AM,DB
1100100088076,12/08/16,AM,DB
1100100087763,12/08/16,AM,DB
1100100087409,12/08/16,AM,DB
1100100087938,12/08/16,AM,DB
1100100086278,12/08/16,AM,DB
1100100087649,12/08/16,AM,DB
1100100087631,12/08/16,AM,DB
1100100087730,12/08/16,AM,DB
1100100087706,12/08/16,AM,DB
1100100087425,12/08/16,AM,DB
1100100087953,12/08/16,AM,DB
1100100087995,12/08/16,AM,DB
1100100087565,12/08/16,AM,DB
1100100087391,12/08/16,AM,DB
1100100087557,12/08/16,AM,DB
1100100087755,12/08/16,AM,DB
1100100087839,12/08/16,AM,DB
1100100087540,12/08/16,AM,DB
1100100087516,12/08/16,AM,DB
1100100087847,12/08/16,AM,DB
1100100087375,12/08/16,AM,DB
1100100087359,12/08/16,AM,DB
1100100087714,12/08/16,AM,DB
1100100087805,12/08/16,AM,DB
1100100087532,12/08/16,AM,DB
1100100087326,12/08/16,AM,DB
1100100087417,12/08/16,AM,DB
1100100087862,12/08/16,AM,DB
1100100087623,12/08/16,AM,DB
1100100087581,12/08/16,AM,DB
1100100087680,12/08/16,AM,DB
1100100087896,12/08/16,AM,DB
1100100088001,12/08/16,AM,DB
1100100072401,12/08/16,AM,DB
1100100074514,12/09/16,AM,DB
1100100087839,12/09/16,AM,DB
1100100087474,12/09/16,AM,DB
1100100087383,12/09/16,AM,DB
1100100087490,12/09/16,AM,DB
1100100087672,12/09/16,AM,DB
1100100087763,12/09/16,AM,DB
1100100087417,12/09/16,AM,DB
1100100087714,12/09/16,AM,DB
1100100087771,12/09/16,AM,DB
1100100087425,12/09/16,AM,DB
1100100087698,12/09/16,AM,DB
1100100087466,12/09/16,AM,DB
1100100087722,12/09/16,AM,DB
1100100087847,12/09/16,AM,DB
1100100087326,12/09/16,AM,DB
1100100087680,12/09/16,AM,DB
1100100088076,12/09/16,AM,DB
1100100087649,12/09/16,AM,DB
1100100087748,12/09/16,AM,DB
1100100087581,12/09/16,AM,DB
1100100087623,12/09/16,AM,DB
1100100087920,12/09/16,AM,DB
1100100087599,12/09/16,AM,DB
1100100087540,12/09/16,AM,DB
1100100087870,12/09/16,AM,DB
1100100087995,12/09/16,AM,DB
1100100087375,12/09/16,AM,DB
1100100087938,12/09/16,AM,DB
1100100087557,12/09/16,AM,DB
1100100087755,12/09/16,AM,DB
1100100087862,12/09/16,AM,DB
1100100087359,12/09/16,AM,DB
1100100087706,12/09/16,AM,DB
1100100087730,12/09/16,AM,DB
1100100087631,12/09/16,AM,DB
1100100087805,12/09/16,AM,DB
1100100088001,12/09/16,AM,DB
1100100074514,12/10/16,AM,DB
1100100087383,12/10/16,AM,DB
1100100087748,12/10/16,AM,DB
1100100087466,12/10/16,AM,DB
1100100087847,12/10/16,AM,DB
1100100087771,12/10/16,AM,DB
1100100087540,12/10/16,AM,DB
1100100087714,12/10/16,AM,DB
1100100087565,12/10/16,AM,DB
1100100087391,12/10/16,AM,DB
1100100087698,12/10/16,AM,DB
1100100087425,12/10/16,AM,DB
1100100087557,12/10/16,AM,DB
1100100087417,12/10/16,AM,DB
1100100087409,12/10/16,AM,DB
1100100087755,12/10/16,AM,DB
1100100087672,12/10/16,AM,DB
1100100087680,12/10/16,AM,DB
1100100087359,12/10/16,AM,DB
1100100087722,12/10/16,AM,DB
1100100087862,12/10/16,AM,DB
1100100087375,12/10/16,AM,DB
1100100087516,12/10/16,AM,DB
1100100087839,12/10/16,AM,DB
1100100087995,12/10/16,AM,DB
1100100087870,12/10/16,AM,DB
1100100088001,12/10/16,AM,DB
1100100088076,12/10/16,AM,DB
1100100087805,12/10/16,AM,DB
1100100087730,12/10/16,AM,DB
1100100087706,12/10/16,AM,DB
1100100087631,12/10/16,AM,DB
1100100074514,12/12/16,AM,DB
1100100087383,12/12/16,AM,DB
1100100087771,12/12/16,AM,DB
1100100087565,12/12/16,AM,DB
1100100087391,12/12/16,AM,DB
1100100087748,12/12/16,AM,DB
1100100087722,12/12/16,AM,DB
1100100087755,12/12/16,AM,DB
1100100087375,12/12/16,AM,DB
1100100087466,12/12/16,AM,DB
1100100087938,12/12/16,AM,DB
1100100087490,12/12/16,AM,DB
1100100087474,12/12/16,AM,DB
1100100087417,12/12/16,AM,DB
1100100087698,12/12/16,AM,DB
1100100087847,12/12/16,AM,DB
1100100087714,12/12/16,AM,DB
1100100087763,12/12/16,AM,DB
1100100087409,12/12/16,AM,DB
1100100087425,12/12/16,AM,DB
1100100087839,12/12/16,AM,DB
1100100087524,12/12/16,AM,DB
1100100087516,12/12/16,AM,DB
1100100087359,12/12/16,AM,DB
1100100082780,12/12/16,AM,DB
1100100087680,12/12/16,AM,DB
1100100087672,12/12/16,AM,DB
1100100088076,12/12/16,AM,DB
1100100087862,12/12/16,AM,DB
1100100087805,12/12/16,AM,DB
1100100087730,12/12/16,AM,DB
1100100087706,12/12/16,AM,DB
1100100087896,12/12/16,AM,DB
1100100087557,12/12/16,AM,DB
1100100074514,12/13/16,AM,DB
1100100087748,12/13/16,AM,DB
1100100087599,12/13/16,AM,DB
1100100087763,12/13/16,AM,DB
1100100087532,12/13/16,AM,DB
1100100087722,12/13/16,AM,DB
1100100087466,12/13/16,AM,DB
1100100087565,12/13/16,AM,DB
1100100087524,12/13/16,AM,DB
1100100082780,12/13/16,AM,DB
1100100087839,12/13/16,AM,DB
1100100087557,12/13/16,AM,DB
1100100087581,12/13/16,AM,DB
1100100087623,12/13/16,AM,DB
1100100087391,12/13/16,AM,DB
1100100087615,12/13/16,AM,DB
1100100087706,12/13/16,AM,DB
1100100087730,12/13/16,AM,DB
1100100087755,12/13/16,AM,DB
1100100087433,12/13/16,AM,DB
1100100087441,12/13/16,AM,DB
1100100087938,12/13/16,AM,DB
1100100087474,12/13/16,AM,DB
1100100087920,12/13/16,AM,DB
1100100087490,12/13/16,AM,DB
1100100087664,12/13/16,AM,DB
1100100087870,12/13/16,AM,DB
1100100087862,12/13/16,AM,DB
1100100087847,12/13/16,AM,DB
1100100087359,12/13/16,AM,DB
1100100087649,12/13/16,AM,DB
1100100088118,12/13/16,AM,DB
1100100088092,12/13/16,AM,DB
1100100087326,12/13/16,AM,DB
1100100088001,12/13/16,AM,DB
1100100087516,12/13/16,AM,DB
1100100087631,12/13/16,AM,DB
1100100087375,12/13/16,AM,DB
1100100088076,12/13/16,AM,DB
1100100087672,12/13/16,AM,DB
1100100087680,12/13/16,AM,DB
1100100074514,12/14/16,AM,DB
1100100087383,12/14/16,AM,DB
1100100087540,12/14/16,AM,DB
1100100087474,12/14/16,AM,DB
1100100087490,12/14/16,AM,DB
1100100087623,12/14/16,AM,DB
1100100087821,12/14/16,AM,DB
1100100087409,12/14/16,AM,DB
1100100087763,12/14/16,AM,DB
1100100087466,12/14/16,AM,DB
1100100087847,12/14/16,AM,DB
1100100082780,12/14/16,AM,DB
1100100087524,12/14/16,AM,DB
1100100087417,12/14/16,AM,DB
1100100087714,12/14/16,AM,DB
1100100087698,12/14/16,AM,DB
1100100087425,12/14/16,AM,DB
1100100088118,12/14/16,AM,DB
1100100088092,12/14/16,AM,DB
1100100087748,12/14/16,AM,DB
1100100087839,12/14/16,AM,DB
1100100086583,12/14/16,AM,DB
1100100087920,12/14/16,AM,DB
1100100087771,12/14/16,AM,DB
1100100087938,12/14/16,AM,DB
1100100087375,12/14/16,AM,DB
1100100087359,12/14/16,AM,DB
1100100087664,12/14/16,AM,DB
1100100087706,12/14/16,AM,DB
1100100087730,12/14/16,AM,DB
1100100087649,12/14/16,AM,DB
1100100087433,12/14/16,AM,DB
1100100087441,12/14/16,AM,DB
1100100087722,12/14/16,AM,DB
1100100088050,12/14/16,AM,DB
1100100087615,12/14/16,AM,DB
1100100087862,12/14/16,AM,DB
1100100087805,12/14/16,AM,DB
1100100088076,12/14/16,AM,DB
1100100087672,12/14/16,AM,DB
1100100087680,12/14/16,AM,DB
1100100087995,12/14/16,AM,DB
1100100087631,12/14/16,AM,DB
1100100087896,12/14/16,AM,DB
1100100087391,12/14/16,AM,DB
1100100074514,12/15/16,AM,DB
1100100087383,12/15/16,AM,DB
1100100087664,12/15/16,AM,DB
1100100087748,12/15/16,AM,DB
1100100086583,12/15/16,AM,DB
1100100087995,12/15/16,AM,DB
1100100087540,12/15/16,AM,DB
1100100087714,12/15/16,AM,DB
1100100087698,12/15/16,AM,DB
1100100087763,12/15/16,AM,DB
1100100087409,12/15/16,AM,DB
1100100087466,12/15/16,AM,DB
1100100087490,12/15/16,AM,DB
1100100087474,12/15/16,AM,DB
1100100087425,12/15/16,AM,DB
1100100087938,12/15/16,AM,DB
1100100087417,12/15/16,AM,DB
1100100087565,12/15/16,AM,DB
1100100087391,12/15/16,AM,DB
1100100087839,12/15/16,AM,DB
1100100087557,12/15/16,AM,DB
1100100087730,12/15/16,AM,DB
1100100087755,12/15/16,AM,DB
1100100087706,12/15/16,AM,DB
1100100086542,12/15/16,AM,DB
1100100087532,12/15/16,AM,DB
1100100087847,12/15/16,AM,DB
1100100087375,12/15/16,AM,DB
1100100088076,12/15/16,AM,DB
1100100087672,12/15/16,AM,DB
1100100087722,12/15/16,AM,DB
1100100087920,12/15/16,AM,DB
1100100087631,12/15/16,AM,DB
1100100087771,12/15/16,AM,DB
1100100087433,12/15/16,AM,DB
1100100087599,12/15/16,AM,DB
1100100087441,12/15/16,AM,DB
1100100087359,12/15/16,AM,DB
1100100088050,12/15/16,AM,DB
1100100087649,12/15/16,AM,DB
1100100087862,12/15/16,AM,DB
1100100087896,12/15/16,AM,DB
1100100088118,12/15/16,AM,DB
1100100088092,12/15/16,AM,DB
1100100087953,12/15/16,AM,DB
1100100087623,12/15/16,AM,DB
1100100087821,12/15/16,AM,DB
1100100087326,12/15/16,AM,DB
1100100087524,12/15/16,AM,DB
1100100082780,12/15/16,AM,DB
1100100074514,12/16/16,AM,DB
1100100087383,12/16/16,AM,DB
1100100087409,12/16/16,AM,DB
1100100087763,12/16/16,AM,DB
1100100087730,12/16/16,AM,DB
1100100087706,12/16/16,AM,DB
1100100087524,12/16/16,AM,DB
1100100086542,12/16/16,AM,DB
1100100087771,12/16/16,AM,DB
1100100087540,12/16/16,AM,DB
1100100087839,12/16/16,AM,DB
1100100087938,12/16/16,AM,DB
1100100087375,12/16/16,AM,DB
1100100087474,12/16/16,AM,DB
1100100087490,12/16/16,AM,DB
1100100083820,12/16/16,AM,DB
1100100087920,12/16/16,AM,DB
1100100087359,12/16/16,AM,DB
1100100087680,12/16/16,AM,DB
1100100088076,12/16/16,AM,DB
1100100087672,12/16/16,AM,DB
1100100087722,12/16/16,AM,DB
1100100087516,12/16/16,AM,DB
1100100088050,12/16/16,AM,DB
1100100087623,12/16/16,AM,DB
1100100087953,12/16/16,AM,DB
1100100087862,12/16/16,AM,DB
1100100087847,12/16/16,AM,DB
1100100087714,12/16/16,AM,DB
1100100087748,12/16/16,AM,DB
1100100087417,12/16/16,AM,DB
1100100087698,12/16/16,AM,DB
1100100087425,12/16/16,AM,DB
1100100087565,12/16/16,AM,DB
1100100087391,12/16/16,AM,DB
1100100087557,12/16/16,AM,DB
1100100087599,12/16/16,AM,DB
1100100087631,12/16/16,AM,DB
1100100087664,12/16/16,AM,DB
1100100087821,12/16/16,AM,DB
1100100088118,12/16/16,AM,DB
1100100088001,12/16/16,AM,DB
1100100086583,12/16/16,AM,DB
1100100074514,12/17/16,AM,DB
1100100087383,12/17/16,AM,DB
1100100087565,12/17/16,AM,DB
1100100087391,12/17/16,AM,DB
1100100087557,12/17/16,AM,DB
1100100087755,12/17/16,AM,DB
1100100086542,12/17/16,AM,DB
1100100087466,12/17/16,AM,DB
1100100087532,12/17/16,AM,DB
1100100087375,12/17/16,AM,DB
1100100087474,12/17/16,AM,DB
1100100087490,12/17/16,AM,DB
1100100087706,12/17/16,AM,DB
1100100087730,12/17/16,AM,DB
1100100087748,12/17/16,AM,DB
1100100087763,12/17/16,AM,DB
1100100087409,12/17/16,AM,DB
1100100087920,12/17/16,AM,DB
1100100087839,12/17/16,AM,DB
1100100087847,12/17/16,AM,DB
1100100087649,12/17/16,AM,DB
1100100087540,12/17/16,AM,DB
1100100088118,12/17/16,AM,DB
1100100087771,12/17/16,AM,DB
1100100087631,12/17/16,AM,DB
1100100087599,12/17/16,AM,DB
1100100087722,12/17/16,AM,DB
1100100087359,12/17/16,AM,DB
1100100087821,12/17/16,AM,DB
1100100087896,12/17/16,AM,DB
1100100087995,12/17/16,AM,DB
1100100087862,12/17/16,AM,DB
1100100087938,12/17/16,AM,DB
1100100087441,12/17/16,AM,DB
1100100087623,12/17/16,AM,DB
1100100088001,12/17/16,AM,DB
1100100087425,12/17/16,AM,DB
1100100087524,12/17/16,AM,DB
1100100074514,12/19/16,AM,DB
1100100087565,12/19/16,AM,DB
1100100087383,12/19/16,AM,DB
1100100087771,12/19/16,AM,DB
1100100087540,12/19/16,AM,DB
1100100087722,12/19/16,AM,DB
1100100087698,12/19/16,AM,DB
1100100087417,12/19/16,AM,DB
1100100087425,12/19/16,AM,DB
1100100087714,12/19/16,AM,DB
1100100087920,12/19/16,AM,DB
1100100087664,12/19/16,AM,DB
1100100087375,12/19/16,AM,DB
1100100087839,12/19/16,AM,DB
1100100087706,12/19/16,AM,DB
1100100087730,12/19/16,AM,DB
1100100087938,12/19/16,AM,DB
1100100087466,12/19/16,AM,DB
1100100086542,12/19/16,AM,DB
